CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category
714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue
813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue
715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue
789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue
715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue
721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver
821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue
804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue
713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue
798473808,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue
715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue
708813033,Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue
717701733,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue
709913733,Existing Customer,39,F,3,College,Married,Less than $40K,Blue
718768158,Existing Customer,57,M,1,College,Single,$40K - $60K,Blue
721375308,Existing Customer,48,M,3,High School,Married,$80K - $120K,Blue
711374283,Existing Customer,47,M,3,High School,Single,$80K - $120K,Blue
822893133,Existing Customer,56,F,1,Uneducated,Divorced,Unknown,Blue
778465533,Existing Customer,54,F,0,College,Married,Less than $40K,Blue
712138983,Existing Customer,54,M,1,Graduate,Married,$60K - $80K,Blue
716920908,Existing Customer,52,M,4,High School,Married,$80K - $120K,Blue
708095133,Existing Customer,43,M,4,Unknown,Unknown,$120K +,Blue
711195558,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue
772735758,Existing Customer,44,M,1,Unknown,Married,Unknown,Blue
712024908,Existing Customer,56,F,1,College,Married,Less than $40K,Blue
778239933,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue
714893733,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue
754886958,Existing Customer,48,F,3,College,Divorced,$40K - $60K,Blue
710104908,Existing Customer,56,F,5,College,Single,Less than $40K,Blue
710558883,Existing Customer,41,M,3,Uneducated,Married,$60K - $80K,Blue
713827383,Existing Customer,65,F,1,High School,Married,Less than $40K,Blue
720267033,Existing Customer,34,M,4,Post-Graduate,Single,$80K - $120K,Blue
712049208,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue
708688608,Existing Customer,62,F,1,High School,Married,Less than $40K,Blue
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue
713217858,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue
819352983,Existing Customer,49,M,3,Unknown,Unknown,$120K +,Blue
711019308,Existing Customer,58,M,2,High School,Single,$60K - $80K,Blue
768600558,Existing Customer,41,F,4,Graduate,Single,$40K - $60K,Blue
710202783,Existing Customer,33,M,2,Graduate,Married,$60K - $80K,Blue
712899333,Existing Customer,47,F,4,College,Single,Less than $40K,Blue
767036433,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue
793473033,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue
721232058,Existing Customer,49,M,1,Graduate,Unknown,$40K - $60K,Silver
719443683,Attrited Customer,50,M,1,Unknown,Single,$120K +,Blue
715449333,Existing Customer,55,F,3,Unknown,Married,$40K - $60K,Blue
717998058,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue
779610033,Attrited Customer,58,M,1,College,Married,$80K - $120K,Blue
827332983,Existing Customer,46,M,3,High School,Single,$80K - $120K,Gold
721183983,Existing Customer,48,M,4,High School,Married,$120K +,Blue
718426533,Existing Customer,42,M,4,Uneducated,Divorced,$60K - $80K,Blue
710698233,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue
780253533,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue
793581933,Existing Customer,50,M,3,High School,Single,$40K - $60K,Silver
719229708,Existing Customer,41,F,1,High School,Single,$40K - $60K,Blue
715158483,Existing Customer,48,F,3,Graduate,Divorced,Less than $40K,Blue
809296308,Existing Customer,46,M,2,College,Single,$80K - $120K,Blue
778176108,Existing Customer,61,M,0,High School,Single,$60K - $80K,Blue
796532958,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue
709345008,Attrited Customer,53,F,2,Doctorate,Married,Unknown,Blue
717049533,Existing Customer,39,F,3,Doctorate,Unknown,$40K - $60K,Blue
719366358,Existing Customer,51,M,3,High School,Married,$120K +,Blue
721417233,Attrited Customer,45,M,2,Graduate,Married,$60K - $80K,Blue
711622683,Existing Customer,48,M,4,Unknown,Single,$60K - $80K,Blue
714578283,Existing Customer,47,M,1,Graduate,Married,$60K - $80K,Blue
769574883,Existing Customer,41,M,2,High School,Married,$40K - $60K,Blue
717643608,Existing Customer,48,M,4,College,Married,$80K - $120K,Blue
709198158,Existing Customer,50,F,4,Graduate,Single,Less than $40K,Blue
712419708,Existing Customer,56,F,2,Post-Graduate,Married,Less than $40K,Blue
709103358,Existing Customer,39,F,2,College,Single,Less than $40K,Blue
716966808,Existing Customer,47,M,1,Graduate,Married,$80K - $120K,Blue
772264383,Existing Customer,44,M,2,Graduate,Single,$120K +,Blue
721057758,Existing Customer,61,F,1,Unknown,Married,Unknown,Blue
769137108,Attrited Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue
717640083,Attrited Customer,59,M,1,High School,Married,$60K - $80K,Blue
716445783,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue
708579633,Existing Customer,40,M,4,Unknown,Divorced,$40K - $60K,Gold
718715583,Existing Customer,65,M,2,Unknown,Married,Less than $40K,Blue
778686408,Existing Customer,48,M,1,College,Married,$60K - $80K,Blue
715015683,Existing Customer,44,M,2,Graduate,Single,$40K - $60K,Blue
805254708,Existing Customer,36,F,4,Unknown,Married,Unknown,Blue
710462433,Existing Customer,45,M,4,Graduate,Single,$60K - $80K,Blue
721342383,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue
720179883,Existing Customer,40,M,4,College,Unknown,$80K - $120K,Blue
794977533,Attrited Customer,62,M,0,High School,Married,$60K - $80K,Blue
779445108,Existing Customer,26,M,0,Graduate,Single,$40K - $60K,Blue
718193958,Existing Customer,60,M,0,Uneducated,Single,Less than $40K,Blue
710955633,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue
716149383,Existing Customer,62,M,0,Graduate,Married,$60K - $80K,Blue
752604633,Attrited Customer,57,M,2,College,Married,$40K - $60K,Blue
713889933,Existing Customer,59,M,0,Graduate,Single,$40K - $60K,Blue
709446783,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue
789115833,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue
711242058,Attrited Customer,48,M,4,Unknown,Single,$80K - $120K,Blue
787623858,Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver
709040508,Existing Customer,57,M,4,Uneducated,Married,$120K +,Blue
708864708,Existing Customer,46,M,3,College,Unknown,$80K - $120K,Blue
717758583,Existing Customer,40,M,3,High School,Unknown,$60K - $80K,Blue
715416633,Existing Customer,54,M,1,Unknown,Married,$80K - $120K,Blue
717956283,Existing Customer,57,F,1,Graduate,Single,$40K - $60K,Blue
721379433,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue
712027683,Existing Customer,47,F,2,Doctorate,Married,Less than $40K,Blue
716027208,Existing Customer,47,M,4,Doctorate,Married,$60K - $80K,Blue
720475233,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue
712275108,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue
718121658,Attrited Customer,56,M,1,College,Married,$60K - $80K,Blue
711593808,Attrited Customer,55,M,1,High School,Married,$60K - $80K,Blue
716222808,Existing Customer,53,F,4,High School,Married,Less than $40K,Blue
718731183,Attrited Customer,61,M,1,Unknown,Married,$40K - $60K,Blue
788779008,Existing Customer,57,M,2,High School,Married,$60K - $80K,Blue
710404533,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue
711173058,Existing Customer,56,F,2,Unknown,Married,Unknown,Blue
715383108,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue
711697158,Existing Customer,60,M,0,Graduate,Married,Less than $40K,Blue
709186983,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue
808964433,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue
711948333,Existing Customer,42,M,1,Uneducated,Married,$80K - $120K,Blue
710541858,Existing Customer,45,M,3,High School,Married,Less than $40K,Blue
713865333,Attrited Customer,45,F,4,Uneducated,Married,Less than $40K,Blue
797707008,Attrited Customer,44,F,3,Doctorate,Married,Less than $40K,Blue
713490483,Existing Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue
720370533,Attrited Customer,55,M,3,Uneducated,Married,$60K - $80K,Blue
779743908,Existing Customer,44,M,4,Unknown,Divorced,$60K - $80K,Blue
718675158,Attrited Customer,55,F,1,Unknown,Married,Less than $40K,Blue
710784333,Existing Customer,57,M,2,Unknown,Married,$120K +,Blue
816596583,Existing Customer,45,M,2,Doctorate,Married,$80K - $120K,Blue
717517758,Existing Customer,57,F,0,High School,Married,$40K - $60K,Blue
712880283,Existing Customer,31,M,0,Uneducated,Married,$40K - $60K,Blue
753226158,Existing Customer,34,F,2,Graduate,Married,Less than $40K,Blue
720605808,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue
758317233,Existing Customer,35,F,1,College,Single,Unknown,Blue
711028308,Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue
814852533,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue
711526533,Existing Customer,33,M,3,Post-Graduate,Married,$80K - $120K,Blue
804403908,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue
716999883,Existing Customer,51,M,4,High School,Married,$80K - $120K,Blue
716452083,Existing Customer,56,F,4,Unknown,Married,Less than $40K,Blue
787599258,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue
714495258,Existing Customer,26,M,0,College,Single,Less than $40K,Blue
717713283,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue
789317883,Existing Customer,54,M,2,College,Married,$80K - $120K,Blue
714500883,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue
789467508,Existing Customer,65,F,0,Graduate,Married,$40K - $60K,Blue
710317758,Existing Customer,38,F,3,High School,Married,Unknown,Blue
711231558,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue
716829483,Existing Customer,39,F,3,Post-Graduate,Married,$40K - $60K,Blue
779713608,Existing Customer,52,M,2,High School,Married,$120K +,Blue
711628458,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue
718943508,Existing Customer,42,M,3,Unknown,Single,$80K - $120K,Blue
770724558,Attrited Customer,42,M,2,College,Married,$60K - $80K,Blue
783561558,Existing Customer,57,M,4,Post-Graduate,Married,$120K +,Blue
719309958,Attrited Customer,55,M,3,Doctorate,Single,$80K - $120K,Blue
788785083,Existing Customer,44,F,3,College,Unknown,Less than $40K,Blue
780481308,Existing Customer,37,F,3,Graduate,Married,Unknown,Blue
711757383,Existing Customer,50,F,3,Unknown,Married,Less than $40K,Blue
787550808,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue
